400	0.00205003757648047				0
402	0.00194290382819008				
404	0.00197975482500351				
406	0.00169398548222282				
408	0.00161413451034425				
410	0.0013714796965699				
412	0.00129678695129491				
414	0.00109639432416462				
416	0.00104767890865554				
418	0.000917629011929433				
420	0.00086615846851827				
422	0.000810030640094951				
424	0.000713987043495178				
426	0.000735911269958963				
428	0.000701976601855359				
430	0.000626675466139024				
432	0.000632100678981643				
434	0.000579393327710423				
436	0.000553434402477396				
438	0.000525459942804481				
440	0.000482595882231411				
442	0.000513408982611576				
444	0.000481371878878492				
446	0.000483690718690828				
448	0.000443858064137029				
450	0.000444066872306435				
452	0.000432194258245566				
454	0.000445548007567878				
456	0.000435221289407987				
458	0.000400243511716114				
460	0.000386354541349706				
462	0.000385804854660992				
464	0.000390130765152854				
466	0.000366470543657563				
468	0.000356630578700298				
470	0.000347340146407259				
472	0.000334819818114242				
474	0.000338494151656237				
476	0.000318812935786407				
478	0.000325323954554446				
480	0.000317342336472145				
482	0.000307628536190378				
484	0.000306266115476396				
486	0.000303124969188989				
488	0.000313418627492913				
490	0.00030805043353861				
492	0.000317263979714147				
494	0.000308444620175636				
496	0.000310810760666689				
498	0.000313954045844453				
500	0.000320043524954317				
502	0.000319124593464457				
504	0.000326343581921062				
506	0.000336788953769232				
508	0.000347951862794052				
510	0.000351127403073792				
512	0.000373849277485743				
514	0.00038436776252723				
516	0.00040511129281641				
518	0.000434452229867836				
520	0.000463007335760166				
522	0.000491975572334543				
524	0.000518686731306784				
526	0.000551031478748858				
528	0.00058096823342207				
530	0.000614800556025258				
532	0.000654803498995536				
534	0.000695095080724583				
536	0.000742534967124258				
538	0.000817074998289644				
540	0.000903053462123625				
542	0.00101064614486893				
544	0.00115663134084238				
546	0.00132468330123174				
548	0.00151555131714696				
550	0.00173640074571526				
552	0.00196603713559586				
554	0.00220777217236438				
556	0.00246886949597309				
558	0.00273519700609595				
560	0.00301154767091719				
562	0.00330545641062222				
564	0.00358627877218525				
566	0.00383681469104062				
568	0.00407379600135435				
570	0.00427812600704956				
572	0.00448306443202729				
574	0.0047467574555072				
576	0.00511624209281196				
578	0.00563614828196466				
580	0.00637839273541494				
582	0.00717594184540998				
584	0.00794069758796618				
586	0.00841863504643799				
588	0.00847530152098907				
590	0.00808381339304505				
592	0.00732208474070187				
594	0.00633756431837548				
596	0.00537143006113378				
598	0.00457423531464662				
600	0.00469787948600959				
602	0.0043587822316258				
604	0.00425284898009412				
606	0.00437241580650446				
608	0.00475321960767305				
610	0.00546724125238237				
612	0.0067378346866741				
614	0.00906232318187226				
616	0.0133020183806038				
618	0.0215763971681239				
620	0.0361620290015999				
622	0.0596474680088317				
624	0.0888467018249683				
626	0.120419220709283				
628	0.145911581627005				
630	0.162541971156805				
632	0.167822724449955				
634	0.163993144182698				
636	0.156899637957413				
638	0.15327926560069				
640	0.1596607880198				
642	0.179970847027787				
644	0.214814648197739				
646	0.266651046784365				
648	0.332067813331754				
650	0.40909758357373				
652	0.483698314377591				
