400	0.00133235676333867
402	0.00115784755531197
404	0.00111920835453757
406	0.000975937873758413
408	0.000945131110357091
410	0.000936620579821579
412	0.000814783078788289
414	0.000785045995310958
416	0.000748673950705936
418	0.000688040497785277
420	0.000702145909480793
422	0.000631804946785416
424	0.000603748706831675
426	0.000616243551931566
428	0.000623147359235636
430	0.0006287453814248
432	0.000608769245226956
434	0.000597638969848187
436	0.000615343282100153
438	0.000594047873895399
440	0.000600361257622114
442	0.000581080131223444
444	0.000605772552429231
446	0.000600682358869786
448	0.000599190649405857
450	0.000568549813479525
452	0.000593026019902667
454	0.000575327113424058
456	0.000569396595365077
458	0.000583910621280074
460	0.000571381905719596
462	0.000578752287322542
464	0.000565428198126408
466	0.000569995409811073
468	0.000567255089711639
470	0.00057597737029762
472	0.000567185632138582
474	0.000572830322579122
476	0.000567224977996891
478	0.000576258782492488
480	0.000572032685997221
482	0.000573555079266032
484	0.000574127819082208
486	0.000576872717958218
488	0.000579487532944076
490	0.000581350095024203
492	0.000592627452800124
494	0.000583146012230025
496	0.000586932380245175
498	0.000591122508552197
500	0.000586657098324211
502	0.000588469987900853
504	0.00058887317926153
506	0.000592569060374579
508	0.000592964573150263
510	0.000594231782882639
512	0.000596044885004508
514	0.000600679616956598
516	0.000607793919236924
518	0.000608992467043314
520	0.000613727357095289
522	0.000623701486229029
524	0.000630560080859065
526	0.000640832930277664
528	0.000652335308387438
530	0.000671375050424426
532	0.00069175910147734
534	0.000724883843313532
536	0.000757789757270431
538	0.000806717025580621
540	0.000858864517825449
542	0.000923141302493642
544	0.00100063528452176
546	0.00108397142112144
548	0.00118199038035087
550	0.00129367775510302
552	0.00140897328269249
554	0.00153941908538981
556	0.00167737611571193
558	0.00182286909877156
560	0.00197073787112612
562	0.00213209947575754
564	0.00227763720239169
566	0.00239842805153875
568	0.00247784418853073
570	0.00249532334416575
572	0.00246016602735134
574	0.00239312799125312
576	0.00233289044370175
578	0.0023097985410452
580	0.00235835497660797
582	0.00249516153260136
584	0.00276586338310879
586	0.00316023567146315
588	0.00366819132188104
590	0.00423234555379938
592	0.00470564575284855
594	0.00500597777612232
596	0.00506095930603292
598	0.00499724024085313
600	0.00503393602611869
602	0.00505256055352379
604	0.00530101315840562
606	0.00587312796236839
608	0.00694661352603809
610	0.00862074679102978
612	0.0112208282851446
614	0.015097497290892
616	0.0201278025533738
618	0.0265449094883572
620	0.0339873220675676
622	0.04302754195271
624	0.0538052018533364
626	0.0687597065477852
628	0.0880192787954016
630	0.111470039753765
632	0.131556397081151
634	0.140885246767308
636	0.134035006895538
638	0.113202901071672
640	0.088055682566753
642	0.0653873994007872
644	0.0500518334071663
646	0.0407280393999015
648	0.0357718724305675
650	0.033468510715837
652	0.0331112576570974
654	0.0342689843615474
656	0.0367069641283828
658	0.040635015619119
660	0.0457723346236527
662	0.0524287686814454
664	0.0600009172399979
666	0.0685341770925713
668	0.0770920514735723
670	0.0845658613691744
672	0.090758838105395
674	0.0948368925169101
676	0.0974510366607674
678	0.0987779614702223
680	0.100021556860487
682	0.102275277715782
684	0.106476058711874
686	0.11384412058633
688	0.125107920062681
690	0.140108155019541
692	0.159818361432967
694	0.180791998744312
696	0.200142752333747
698	0.212451525123203
700	0.213828040883085
702	0.204543249687235
704	0.187679116437228
706	0.169295213496568
708	0.153127588408055
710	0.143182908031946
712	0.141077748812071
714	0.149535937105884
716	0.173778913111127
718	0.218558744152089
720	0.287504351307701
722	0.362093315056173
724	0.412865196703271
726	0.413525193438461
